lord,4,0.00143061516452074
house,5,0.00171673819742489
common,4,0.00143061516452074
government,20,0.00600858369098712
legislative,1,0.000572246065808298
programme,1,0.000572246065808298
focus,1,0.000572246065808298
economic,3,0.0011444921316166
growth,1,0.000572246065808298
justice,1,0.000572246065808298
constitution,1,0.000572246065808298
reform,10,0.00314735336194564
minister,1,0.000572246065808298
prioriti,1,0.000572246065808298
reduce,4,0.00143061516452074
deficit,1,0.000572246065808298
restore,1,0.000572246065808298
stable,4,0.00143061516452074
legislate,9,0.00286123032904149
introduced,5,0.00171673819742489
burden,2,0.000858369098712446
busines,1,0.000572246065808298
repealing,1,0.000572246065808298
unnecessari,1,0.000572246065808298
limit,1,0.000572246065808298
inspection,1,0.000572246065808298
busineses,1,0.000572246065808298
introduce,5,0.00171673819742489
competition,1,0.000572246065808298
law,4,0.00143061516452074
promote,2,0.000858369098712446
enterprise,1,0.000572246065808298
fair,3,0.0011444921316166
market,2,0.000858369098712446
establish,4,0.00143061516452074
green,1,0.000572246065808298
investment,1,0.000572246065808298
bank,1,0.000572246065808298
measures,7,0.00228898426323319
brought,3,0.0011444921316166
forward,7,0.00228898426323319
strengthen,4,0.00143061516452074
regulate,1,0.000572246065808298
financial,2,0.000858369098712446
services,2,0.000858369098712446
sector,1,0.000572246065808298
implement,1,0.000572246065808298
recommendate,2,0.000858369098712446
independent,3,0.0011444921316166
commission,3,0.0011444921316166
banking,1,0.000572246065808298
adjudicate,1,0.000572246065808298
ensure,2,0.000858369098712446
supermarket,1,0.000572246065808298
deal,1,0.000572246065808298
fairli,1,0.000572246065808298
lawfulli,1,0.000572246065808298
supplier,1,0.000572246065808298
bill,6,0.00200286123032904
chariti,1,0.000572246065808298
enabling,1,0.000572246065808298
claim,1,0.000572246065808298
addition,1,0.000572246065808298
payment,1,0.000572246065808298
donate,1,0.000572246065808298
propose,2,0.000858369098712446
electriciti,2,0.000858369098712446
deliver,1,0.000572246065808298
secure,2,0.000858369098712446
clean,1,0.000572246065808298
affordable,1,0.000572246065808298
prices,1,0.000572246065808298
draft,4,0.00143061516452074
published,3,0.0011444921316166
water,1,0.000572246065808298
industri,1,0.000572246065808298
england,2,0.000858369098712446
wales,2,0.000858369098712446
bring,3,0.0011444921316166
modernise,2,0.000858369098712446
pension,4,0.00143061516452074
system,1,0.000572246065808298
creating,1,0.000572246065808298
simple,1,0.000572246065808298
sustainable,1,0.000572246065808298
foundate,1,0.000572246065808298
private,1,0.000572246065808298
saving,1,0.000572246065808298
public,5,0.00171673819742489
service,3,0.0011444921316166
line,1,0.000572246065808298
setting,1,0.000572246065808298
close,1,0.000572246065808298
audit,2,0.000858369098712446
arrangement,2,0.000858369098712446
local,1,0.000572246065808298
bodi,1,0.000572246065808298
strive,1,0.000572246065808298
improve,3,0.0011444921316166
lives,1,0.000572246065808298
children,6,0.00200286123032904
famili,4,0.00143061516452074
provision,1,0.000572246065808298
disabled,1,0.000572246065808298
special,1,0.000572246065808298
education,1,0.000572246065808298
proposed,2,0.000858369098712446
support,4,0.00143061516452074
involved,1,0.000572246065808298
court,3,0.0011444921316166
