lords,17,0.00614964127092586
house,24,0.00854116843184148
commons,21,0.0075162282200205
government,98,0.0338230269900922
legislative,1,0.000683293474547318
programme,6,0.00239152716091561
focus,1,0.000683293474547318
economic,14,0.00512470105910489
growth,2,0.00102494021182098
justice,5,0.00204988042364195
constitutional,3,0.00136658694909464
reform,32,0.0112743423300307
ministers,4,0.0017082336863683
priority,3,0.00136658694909464
reduce,12,0.00444140758455757
deficit,5,0.00204988042364195
restore,1,0.000683293474547318
stability,11,0.00409976084728391
legislation,45,0.0157157499145883
introduced,27,0.00956610864366245
burdens,2,0.00102494021182098
business,1,0.000683293474547318
repealing,1,0.000683293474547318
unnecessary,1,0.000683293474547318
limit,1,0.000683293474547318
inspection,1,0.000683293474547318
businesses,3,0.00136658694909464
introduce,6,0.00239152716091561
competition,2,0.00102494021182098
law,14,0.00512470105910489
promote,21,0.0075162282200205
enterprise,2,0.00102494021182098
fair,3,0.00136658694909464
markets,1,0.000683293474547318
establish,5,0.00204988042364195
green,1,0.000683293474547318
investment,1,0.000683293474547318
bank,1,0.000683293474547318
measures,27,0.00956610864366245
brought,13,0.00478305432183123
forward,41,0.0143491629654937
strengthen,6,0.00239152716091561
regulation,3,0.00136658694909464
financial,3,0.00136658694909464
services,6,0.00239152716091561
sector,4,0.0017082336863683
implement,3,0.00136658694909464
recommendations,2,0.00102494021182098
independent,3,0.00136658694909464
commission,3,0.00136658694909464
banking,1,0.000683293474547318
adjudicator,1,0.000683293474547318
ensure,10,0.00375811411001025
supermarkets,1,0.000683293474547318
deal,1,0.000683293474547318
fairly,1,0.000683293474547318
lawfully,1,0.000683293474547318
suppliers,1,0.000683293474547318
bill,17,0.00614964127092586
charities,1,0.000683293474547318
enabling,1,0.000683293474547318
claim,1,0.000683293474547318
additional,1,0.000683293474547318
payments,1,0.000683293474547318
donations,1,0.000683293474547318
propose,2,0.00102494021182098
electricity,2,0.00102494021182098
market,2,0.00102494021182098
deliver,1,0.000683293474547318
secure,9,0.00341646737273659
clean,1,0.000683293474547318
affordable,1,0.000683293474547318
prices,1,0.000683293474547318
draft,4,0.0017082336863683
published,3,0.00136658694909464
water,1,0.000683293474547318
industry,2,0.00102494021182098
england,11,0.00409976084728391
wales,10,0.00375811411001025
bring,18,0.00649128800819952
modernise,5,0.00204988042364195
pension,7,0.00273317389818927
system,3,0.00136658694909464
creating,1,0.000683293474547318
simple,1,0.000683293474547318
sustainable,2,0.00102494021182098
foundation,1,0.000683293474547318
private,3,0.00136658694909464
saving,1,0.000683293474547318
public,17,0.00614964127092586
service,13,0.00478305432183123
pensions,3,0.00136658694909464
line,2,0.00102494021182098
setting,1,0.000683293474547318
close,2,0.00102494021182098
audit,2,0.00102494021182098
arrangements,2,0.00102494021182098
local,1,0.000683293474547318
bodies,1,0.000683293474547318
strive,2,0.00102494021182098
improve,13,0.00478305432183123
lives,3,0.00136658694909464
children,6,0.00239152716091561
families,3,0.00136658694909464
provision,3,0.00136658694909464
disabled,2,0.00102494021182098
special,1,0.000683293474547318
educational,1,0.000683293474547318
proposed,2,0.00102494021182098
support,18,0.00649128800819952
involved,1,0.000683293474547318
family,3,0.00136658694909464
court,1,0.000683293474547318
processes,1,0.000683293474547318
care,6,0.00239152716091561
role,7,0.00273317389818927
commissioner,1,0.000683293474547318
parental,1,0.000683293474547318
leave,1,0.000683293474547318
flexible,1,0.000683293474547318
parents,1,0.000683293474547318
share,2,0.00102494021182098
parenting,1,0.000683293474547318
responsibilities,1,0.000683293474547318
balance,2,0.00102494021182098
commitments,1,0.000683293474547318
adult,1,0.000683293474547318
continue,33,0.0116159890673044
fifteen,1,0.000683293474547318
commonwealth,7,0.00273317389818927
realms,1,0.000683293474547318
rules,1,0.000683293474547318
governing,1,0.000683293474547318
succession,1,0.000683293474547318
crown,2,0.00102494021182098
individual,2,0.00102494021182098
registration,1,0.000683293474547318
electors,1,0.000683293474547318
administration,1,0.000683293474547318
elections,1,0.000683293474547318
composition,1,0.000683293474547318
constructively,1,0.000683293474547318
co,7,0.00273317389818927
operatively,1,0.000683293474547318
devolved,3,0.00136658694909464
